blind_id	source_file	redaction_pattern	count	remaining_suspect_terms
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-7-max-or-pin-alibaba/CTRL3_1.json	NONE	0	
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-7-max-or-pin-alibaba/G3_1.json	NONE	0	
M077	personality card	MISSING	0	missing_source
M077	personality profile	MISSING	0	missing_source
M077	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-coder-flash.md	qwen3-coder-flash-or-pin-alibaba	1	
M077	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-coder-flash.md	qwen3-coder-flash	2	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-coder-flash-or-pin-alibaba/LONG_1.json	NONE	0	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-coder-flash-or-pin-alibaba/OPEN_1.json	NONE	0	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-coder-flash-or-pin-alibaba/VARY_1.json	NONE	0	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-coder-flash-or-pin-alibaba/CTRL1_1.json	NONE	0	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-coder-flash-or-pin-alibaba/CTRL3_1.json	NONE	0	
M077	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-coder-flash-or-pin-alibaba/G3_1.json	NONE	0	
M079	personality card	MISSING	0	missing_source
M079	personality profile	MISSING	0	missing_source
M079	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-max.md	qwen3-max-or-pin-alibaba	1	
M079	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-max.md	qwen3-max	2	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-or-pin-alibaba/LONG_1.json	NONE	0	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-or-pin-alibaba/OPEN_1.json	NONE	0	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-or-pin-alibaba/VARY_1.json	NONE	0	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-or-pin-alibaba/CTRL1_1.json	NONE	0	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-or-pin-alibaba/CTRL3_1.json	NONE	0	
M079	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-or-pin-alibaba/G3_1.json	NONE	0	
M080	personality card	MISSING	0	missing_source
M080	personality profile	MISSING	0	missing_source
M080	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-max-thinking.md	qwen3-max-thinking-or-pin-alibaba	1	
M080	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-max-thinking.md	qwen3-max-thinking	2	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-thinking-or-pin-alibaba/LONG_1.json	NONE	0	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-thinking-or-pin-alibaba/OPEN_1.json	NONE	0	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-max-thinking-or-pin-alibaba/VARY_1.json	NONE	0	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-thinking-or-pin-alibaba/CTRL1_1.json	NONE	0	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-thinking-or-pin-alibaba/CTRL3_1.json	NONE	0	
M080	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-max-thinking-or-pin-alibaba/G3_1.json	NONE	0	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/claude-sonnet-4.5.md	claude-sonnet-4.5	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-sonnet-4.5.md	claude-sonnet-4.5.md	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-sonnet-4.5.md	claude-sonnet-4.5	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5/CTRL2_10	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5/CTRL2_1	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5/CTRL2_2	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5/CTRL2_3	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5/CTRL2_4	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	Opus-4.7-style	1	
M082	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/sonnet-4-5.md	sonnet-4-5	1	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_sonnet-4-5-16k/LONG_1.json	NONE	0	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_sonnet-4-5-16k/OPEN_1.json	NONE	0	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_sonnet-4-5-16k/VARY_1.json	Google	1	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/sonnet-4-5/CTRL1_1.json	NONE	0	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/sonnet-4-5/CTRL3_1.json	NONE	0	
M082	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/sonnet-4-5/G3_1.json	NONE	0	
