candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1567,knn_microcluster,freeflow_form,euclidean,KNN_k=9,support_watch,9,1.09615953,0.024975025,0.0388166051,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M032;M040;M053;M057;M081;M082,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;grok-3;minimax-m2;opus-4-1;sonnet-4-0;sonnet-4-5,Google;Google;Google;OpenAI;xAI;MiniMax;Anthropic;Anthropic;Anthropic
C1568,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.409543084,0.024975025,0.0388166051,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M038;M039;M050,gpt-5-5-pro;gpt-5-codex;kimi-k2-5,OpenAI;OpenAI;Moonshot AI
C1569,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.409974475,0.024975025,0.0388166051,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M050;M058;M083,kimi-k2-5;opus-4-5;sonnet-4-6,Moonshot AI;Anthropic;Anthropic
C1578,knn_microcluster,freeflow_form,euclidean,KNN_k=8,support_watch,8,1.07587505,0.025974026,0.0400644038,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M032;M040;M053;M057;M082,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;grok-3;minimax-m2;opus-4-1;sonnet-4-5,Google;Google;Google;OpenAI;xAI;MiniMax;Anthropic;Anthropic
C1590,density_optics,freeflow_form,euclidean,OPTICS_xi=0.08,watchlist,3,0.500118913,0.026973027,0.0412934973,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1591,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.392943895,0.026973027,0.0412934973,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M056;M057;M082,opus-4-0;opus-4-1;sonnet-4-5,Anthropic;Anthropic;Anthropic
C1602,knn_microcluster,freeflow_form,euclidean,KNN_k=6,support_watch,6,0.874581387,0.027972028,0.0423991593,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M012;M032;M033;M043;M081,deepseek-v3-2;gemini-3-1-flash-lite;gpt-5-2;gpt-5-2-codex;grok-4-1-fast-non-reasoning;sonnet-4-0,DeepSeek;Google;OpenAI;OpenAI;xAI;Anthropic
C1603,density_optics,freeflow_form,euclidean,OPTICS_xi=0.12,watchlist,3,0.226161871,0.027972028,0.0423991593,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M037;M052,glm-4-5;gpt-5-5;kimi-k2-thinking,Z.ai;OpenAI;Moonshot AI
C1618,knn_microcluster,freeflow_form,euclidean,KNN_k=5,support_watch,5,0.766986901,0.028971029,0.043509799,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M012;M032;M033;M043,deepseek-v3-2;gemini-3-1-flash-lite;gpt-5-2;gpt-5-2-codex;grok-4-1-fast-non-reasoning,DeepSeek;Google;OpenAI;OpenAI;xAI
C1619,density_optics,freeflow_form,euclidean,OPTICS_xi=0.08,watchlist,3,0.226161871,0.028971029,0.043509799,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M037;M052,glm-4-5;gpt-5-5;kimi-k2-thinking,Z.ai;OpenAI;Moonshot AI
C1620,density_dbscan,freeflow_form,euclidean,DBSCAN_q=0.15,watchlist,3,0.500118913,0.028971029,0.043509799,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1621,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.500118913,0.028971029,0.043509799,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1622,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.465272857,0.028971029,0.043509799,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M045;M058;M060,grok-4-2;opus-4-5;opus-4-7,xAI;Anthropic;Anthropic
C1643,density_dbscan,freeflow_form,euclidean,DBSCAN_q=0.08,watchlist,3,0.500118913,0.030969031,0.0458641057,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1644,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.315783038,0.030969031,0.0458641057,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M036;M037;M039,gpt-5-4;gpt-5-5;gpt-5-codex,OpenAI;OpenAI;OpenAI
C1645,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.405814786,0.030969031,0.0458641057,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M045;M058;M083,grok-4-2;opus-4-5;sonnet-4-6,xAI;Anthropic;Anthropic
C1656,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.226161871,0.031968032,0.0469464628,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M037;M052,glm-4-5;gpt-5-5;kimi-k2-thinking,Z.ai;OpenAI;Moonshot AI
C1657,density_optics,freeflow_form,euclidean,OPTICS_xi=0.12,watchlist,3,0.500118913,0.031968032,0.0469464628,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1679,density_dbscan,freeflow_form,euclidean,DBSCAN_q=0.1,watchlist,3,0.500118913,0.033966034,0.0494656858,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1684,knn_microcluster,freeflow_form,euclidean,KNN_k=8,support_watch,8,1.10851245,0.034965035,0.0504707307,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M016;M040;M053;M056;M057;M082,deepseek-chat;gemini-2-5-pro;gemini-3-flash-preview;grok-3;minimax-m2;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;xAI;MiniMax;Anthropic;Anthropic;Anthropic
C1685,density_optics,freeflow_form,euclidean,OPTICS_xi=0.05,watchlist,3,0.500118913,0.034965035,0.0504707307,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1699,density_dbscan,freeflow_form,euclidean,DBSCAN_q=0.03,watchlist,3,0.500118913,0.035964036,0.0514882314,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1713,density_optics,freeflow_form,euclidean,OPTICS_xi=0.03,watchlist,3,0.500118913,0.036963037,0.0526111519,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M022;M024;M029,glm-4-6;glm-4-7;gpt-5,Z.ai;Z.ai;OpenAI
C1732,knn_microcluster,freeflow_form,euclidean,KNN_k=4,support_watch,4,0.701765833,0.038961039,0.0549128847,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M056;M057;M082,deepseek-chat;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Anthropic;Anthropic;Anthropic
C1733,knn_microcluster,freeflow_form,euclidean,KNN_k=8,support_watch,8,1.10844401,0.038961039,0.0549128847,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M012;M016;M032;M033;M043;M081,deepseek-v3-2;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;gpt-5-2-codex;grok-4-1-fast-non-reasoning;sonnet-4-0,DeepSeek;Google;Google;Google;OpenAI;OpenAI;xAI;Anthropic
C1740,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.434051747,0.03996004,0.0560309256,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M035;M045;M058,gpt-5-3-codex;grok-4-2;opus-4-5,OpenAI;xAI;Anthropic
C1749,knn_microcluster,freeflow_form,euclidean,KNN_k=8,support_watch,8,1.14599759,0.040959041,0.0569107763,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M010;M038;M039;M049;M050;M051,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash-lite;gpt-5-5-pro;gpt-5-codex;kimi-k2-0905;kimi-k2-5;kimi-k2-6,DeepSeek;DeepSeek;Google;OpenAI;OpenAI;Moonshot AI;Moonshot AI;Moonshot AI
C1773,knn_microcluster,freeflow_form,euclidean,KNN_k=9,support_watch,9,1.15608602,0.042957043,0.0591836494,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M011;M016;M040;M053;M056;M057;M082,deepseek-chat;gemini-2-5-flash;gemini-2-5-pro;gemini-3-flash-preview;grok-3;minimax-m2;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;Google;xAI;MiniMax;Anthropic;Anthropic;Anthropic
C1801,knn_microcluster,freeflow_form,euclidean,KNN_k=7,support_watch,7,1.04356007,0.047952048,0.0651138335,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M032;M040;M053;M057,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;grok-3;minimax-m2;opus-4-1,Google;Google;Google;OpenAI;xAI;MiniMax;Anthropic
C1806,knn_microcluster,freeflow_form,euclidean,KNN_k=3,support_watch,3,0.622168922,0.048951049,0.0661405849,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M035;M049;M059,gpt-5-3-codex;kimi-k2-0905;opus-4-6,OpenAI;Moonshot AI;Anthropic
C1815,knn_microcluster,freeflow_form,euclidean,KNN_k=10,support_watch,10,1.32264455,0.04995005,0.0673789612,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M011;M016;M030;M040;M053;M056;M057;M082,deepseek-chat;gemini-2-5-flash;gemini-2-5-pro;gemini-3-flash-preview;gpt-5-1;grok-3;minimax-m2;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;Google;OpenAI;xAI;MiniMax;Anthropic;Anthropic;Anthropic
C1818,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.569781837,0.0509490509,0.0684252734,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M010;M038;M044,gemini-2-5-flash-lite;gpt-5-5-pro;grok-4-1-fast-reasoning,Google;OpenAI;xAI
C1826,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,0.72159368,0.0519480519,0.069614366,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M032;M033;M043,deepseek-v3-2;gpt-5-2;gpt-5-2-codex;grok-4-1-fast-non-reasoning,DeepSeek;OpenAI;OpenAI;xAI
C1838,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,0.995152286,0.0549450549,0.0731109282,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M040;M053;M057,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;grok-3;minimax-m2;opus-4-1,Google;Google;Google;xAI;MiniMax;Anthropic
C1859,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.63160414,0.0579420579,0.0761071726,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M012;M032;M043,gemini-3-1-flash-lite;gpt-5-2;grok-4-1-fast-non-reasoning,Google;OpenAI;xAI
C1867,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.09808175,0.0589410589,0.0772537623,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M012;M016;M032;M043;M081,deepseek-v3-2;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;grok-4-1-fast-non-reasoning;sonnet-4-0,DeepSeek;Google;Google;Google;OpenAI;xAI;Anthropic
C1871,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.657953734,0.0599400599,0.0783536464,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M056;M082,gemini-2-5-pro;opus-4-0;sonnet-4-5,Google;Anthropic;Anthropic
C1881,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.664100427,0.0619380619,0.0805359097,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M056;M082,deepseek-chat;opus-4-0;sonnet-4-5,DeepSeek;Anthropic;Anthropic
C1882,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.09626758,0.0619380619,0.0805359097,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M012;M016;M032;M043,deepseek-v3-2;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-2;grok-4-1-fast-non-reasoning,DeepSeek;Google;Google;Google;OpenAI;xAI
C1920,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.21524542,0.0709290709,0.0903102093,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M010;M038;M049;M050;M051,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash-lite;gpt-5-5-pro;kimi-k2-0905;kimi-k2-5;kimi-k2-6,DeepSeek;DeepSeek;Google;OpenAI;Moonshot AI;Moonshot AI;Moonshot AI
C1926,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.03692503,0.0719280719,0.0913449245,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M040;M057,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;grok-3;opus-4-1,Google;Google;Google;xAI;Anthropic
C1944,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.01892948,0.0759240759,0.0954307231,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M012;M032;M043,deepseek-v3-2;gemini-2-5-flash;gemini-3-1-flash-lite;gpt-5-2;grok-4-1-fast-non-reasoning,DeepSeek;Google;Google;OpenAI;xAI
C1951,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.24516576,0.0769230769,0.0963898065,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M030;M040;M053;M057,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-5-1;grok-3;minimax-m2;opus-4-1,DeepSeek;Google;Google;OpenAI;xAI;MiniMax;Anthropic
C1952,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.30116222,0.0769230769,0.0963898065,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M016;M022;M056;M057;M081;M082,deepseek-chat;gemini-2-5-pro;gemini-3-flash-preview;glm-4-6;opus-4-0;opus-4-1;sonnet-4-0;sonnet-4-5,DeepSeek;Google;Google;Z.ai;Anthropic;Anthropic;Anthropic;Anthropic
C1957,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.30564667,0.0779220779,0.097293435,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M012;M016;M030;M040;M053;M057,deepseek-chat;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-5-1;grok-3;minimax-m2;opus-4-1,DeepSeek;Google;Google;Google;OpenAI;xAI;MiniMax;Anthropic
C2007,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,1.51394638,0.0899100899,0.109636632,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M016;M022;M029;M056;M057;M081;M082,deepseek-chat;gemini-2-5-pro;gemini-3-flash-preview;glm-4-6;gpt-5;opus-4-0;opus-4-1;sonnet-4-0;sonnet-4-5,DeepSeek;Google;Google;Z.ai;OpenAI;Anthropic;Anthropic;Anthropic;Anthropic
C2008,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.18262006,0.0899100899,0.109636632,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M016;M030;M040;M053;M057,gemini-2-5-flash;gemini-3-flash-preview;gpt-5-1;grok-3;minimax-m2;opus-4-1,Google;Google;OpenAI;xAI;MiniMax;Anthropic
C2022,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.781759654,0.0939060939,0.11371731,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M032,gemini-2-5-flash;gemini-3-1-flash-lite;gpt-5-2,Google;Google;OpenAI
C2033,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,0.803979552,0.0969030969,0.116597688,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M032;M043,deepseek-v3-2;gpt-5-2;grok-4-1-fast-non-reasoning,DeepSeek;OpenAI;xAI
C2041,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,1.48101664,0.0999000999,0.119733567,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M016;M022;M029;M053;M056;M057;M081;M082,deepseek-chat;gemini-2-5-pro;gemini-3-flash-preview;glm-4-6;gpt-5;minimax-m2;opus-4-0;opus-4-1;sonnet-4-0;sonnet-4-5,DeepSeek;Google;Google;Z.ai;OpenAI;MiniMax;Anthropic;Anthropic;Anthropic;Anthropic
C2069,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.36838451,0.108891109,0.128746796,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M022;M056;M057;M081;M082,deepseek-chat;gemini-2-5-pro;glm-4-6;opus-4-0;opus-4-1;sonnet-4-0;sonnet-4-5,DeepSeek;Google;Z.ai;Anthropic;Anthropic;Anthropic;Anthropic
C2070,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,0.956764284,0.108891109,0.128746796,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M032;M043,gemini-2-5-flash;gemini-3-1-flash-lite;gpt-5-2;grok-4-1-fast-non-reasoning,Google;Google;OpenAI;xAI
C2076,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.33585193,0.110889111,0.130793653,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M038;M049;M050;M051,deepseek-v3-2;deepseek-v4-pro;gpt-5-5-pro;kimi-k2-0905;kimi-k2-5;kimi-k2-6,DeepSeek;DeepSeek;OpenAI;Moonshot AI;Moonshot AI;Moonshot AI
C2098,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,1.55873632,0.118881119,0.138685208,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M012;M016;M027;M030;M040;M053;M057;M082,deepseek-chat;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-4-1;gpt-5-1;grok-3;minimax-m2;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;Google;OpenAI;OpenAI;xAI;MiniMax;Anthropic;Anthropic
C2121,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.02848468,0.125874126,0.145389954,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M022;M024;M029,gemini-2-5-pro;glm-4-6;glm-4-7;gpt-5,Google;Z.ai;Z.ai;OpenAI
C2124,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.21672813,0.128871129,0.14850171,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M016;M030;M040;M057,gemini-2-5-flash;gemini-3-flash-preview;gpt-5-1;grok-3;opus-4-1,Google;Google;OpenAI;xAI;Anthropic
C2132,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,1.58791084,0.130869131,0.150309391,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M012;M016;M027;M030;M040;M053;M057,deepseek-chat;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;gpt-4-1;gpt-5-1;grok-3;minimax-m2;opus-4-1,DeepSeek;Google;Google;Google;OpenAI;OpenAI;xAI;MiniMax;Anthropic
C2135,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.5445586,0.131868132,0.151173429,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M030;M040;M053;M057,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-5-1;grok-3;minimax-m2;opus-4-1,DeepSeek;Google;Google;OpenAI;OpenAI;xAI;MiniMax;Anthropic
C2142,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.11843683,0.134865135,0.154248458,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M012;M016;M040,gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-flash-preview;grok-3,Google;Google;Google;xAI
C2155,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.28552748,0.141858142,0.161343065,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M022;M056;M057;M082,gemini-2-5-pro;glm-4-6;opus-4-0;opus-4-1;sonnet-4-5,Google;Z.ai;Anthropic;Anthropic;Anthropic
C2167,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.34634715,0.14985015,0.169410847,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M022;M056;M057;M082,deepseek-chat;gemini-2-5-pro;glm-4-6;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Z.ai;Anthropic;Anthropic;Anthropic
C2171,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.25282815,0.153846154,0.173688127,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M016;M030;M040,gemini-2-5-flash;gemini-3-flash-preview;gpt-5-1;grok-3,Google;Google;OpenAI;xAI
C2172,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.10065094,0.154845155,0.174655073,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M015;M022;M024;M029,gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5,Google;Z.ai;Z.ai;OpenAI
C2175,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.32968357,0.156843157,0.176583637,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M015;M022;M024;M029;M034,gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3,Google;Z.ai;Z.ai;OpenAI;OpenAI
C2190,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.58457271,0.167832168,0.187662702,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M030;M040;M057,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-5-1;grok-3;opus-4-1,DeepSeek;Google;Google;OpenAI;OpenAI;xAI;Anthropic
C2193,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.03774256,0.168831169,0.18826442,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M016;M040,gemini-2-5-flash;gemini-3-flash-preview;grok-3,Google;Google;xAI
C2194,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.07379382,0.168831169,0.18826442,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M030;M040,gemini-2-5-flash;gpt-5-1;grok-3,Google;OpenAI;xAI
C2206,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.57394159,0.175824176,0.195262825,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI
C2208,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.37650672,0.176823177,0.196283336,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5,Google;Google;Z.ai;Z.ai;OpenAI
